merchant,description,amount,timestamp,label
Starbucks,Starbucks.com purchase,4023.97,2025-05-25T10:54:36.536751,Food
Starbucks,Starbucks online order 278,4058.79,2025-07-26T05:24:19.536751,Food
Flipkart,Flipkart Online shopping,2840.92,2025-08-04T04:59:56.536751,Shopping
Shell,Shell Fuel station,4008.69,2025-09-25T13:56:58.536751,Fuel
Walmart,Walmart - Grocery store Store #7869,2119.43,2025-06-26T02:52:10.536751,Groceries
Shell,Shell.com purchase,1392.94,2025-08-03T06:31:40.536751,Fuel
Dominos,Dominos PAYMENT,567.56,2024-12-23T05:27:52.536751,Food
BigBasket,BigBasket.com purchase,4726.96,2025-02-19T18:22:27.536751,Groceries
Shell,Shell Fuel station,1319.69,2025-10-13T04:14:31.536751,Fuel
Shell,Shell online order 244,3222.71,2025-05-02T07:58:06.536751,Fuel
Zomato,Zomato.com purchase,3931.81,2025-05-14T08:08:46.536751,Food
Starbucks,Starbucks - Coffee and snacks Store #3182,4652.02,2025-03-23T03:21:58.536751,Food
Starbucks,Starbucks PAYMENT,2620.22,2025-07-03T03:09:27.536751,Food
Amazon,Amazon - Online shopping Store #4395,1041.56,2025-01-28T04:02:17.536751,Shopping
Walmart,Walmart POS 825,1284.23,2025-09-25T10:41:29.536751,Groceries
Dominos,Dominos POS 835,761.94,2025-04-19T06:12:15.536751,Food
BigBasket,BigBasket.com purchase,4885.9,2025-01-16T01:55:21.536751,Groceries
Starbucks,Starbucks Coffee and snacks,3422.62,2025-11-07T00:53:06.536751,Food
Shell,Shell PAYMENT,4570.05,2025-11-09T03:44:39.536751,Fuel
Walmart,Walmart POS 687,2489.26,2024-12-16T06:14:30.536751,Groceries
Zomato,Zomato online order 869,4749.37,2025-04-13T01:43:03.536751,Food
Amazon,Amazon.com purchase,1766.65,2025-02-20T04:54:21.536751,Shopping
BigBasket,BigBasket online order 363,365.58,2025-04-18T20:48:46.536751,Groceries
Amazon,Amazon PAYMENT,4036.23,2025-07-04T06:34:17.536751,Shopping
Zomato,Zomato online order 68,1708.13,2025-03-16T17:25:52.536751,Food
Uber,Uber Cab ride,2048.23,2025-05-18T04:07:55.536751,Travel
Swiggy,Swiggy.com purchase,3715.13,2025-02-24T15:46:51.536751,Food
Flipkart,Flipkart.com purchase,3230.56,2025-06-09T22:27:59.536751,Shopping
Shell,Shell - Fuel station Store #6095,2725.16,2024-12-31T02:41:11.536751,Fuel
Paytm Mall,Paytm Mall online order 968,4343.85,2025-07-08T00:32:50.536751,Shopping
Netflix,Netflix online order 913,4898.11,2025-04-24T06:20:43.536751,Entertainment
BigBasket,BigBasket POS 510,72.02,2025-01-08T02:18:40.536751,Groceries
Zomato,Zomato Food delivery,1353.67,2025-03-23T09:13:27.536751,Food
Netflix,Netflix - Streaming subscription Store #7817,2033.91,2025-09-23T11:32:27.536751,Entertainment
Starbucks,Starbucks online order 853,3956.26,2025-06-04T02:44:36.536751,Food
Shell,Shell POS 331,4753.06,2025-06-08T14:16:53.536751,Fuel
Netflix,Netflix PAYMENT,1821.79,2025-09-09T06:31:22.536751,Entertainment
Flipkart,Flipkart.com purchase,3453.29,2025-05-24T12:28:20.536751,Shopping
Paytm Mall,Paytm Mall online order 334,2251.41,2025-04-02T10:34:46.536751,Shopping
Uber,Uber PAYMENT,4291.18,2025-05-22T15:05:28.536751,Travel
Walmart,Walmart PAYMENT,1416.83,2025-11-02T21:04:49.536751,Groceries
Dominos,Dominos.com purchase,4310.04,2025-07-15T09:21:29.536751,Food
Amazon,Amazon.com purchase,4800.48,2025-01-31T18:55:58.536751,Shopping
HP Petrol,HP Petrol POS 950,2898.58,2025-09-13T23:04:52.536751,Fuel
Shell,Shell - Fuel station Store #667,2028.52,2024-11-27T00:54:44.536751,Fuel
BigBasket,BigBasket - Grocery order Store #7110,4885.87,2025-03-27T16:58:21.536751,Groceries
Paytm Mall,Paytm Mall Online shopping,863.43,2025-05-22T13:56:55.536751,Shopping
Netflix,Netflix PAYMENT,367.68,2024-12-21T01:11:29.536751,Entertainment
Shell,Shell.com purchase,3679.0,2025-09-03T09:34:35.536751,Fuel
Netflix,Netflix POS 623,4840.9,2025-03-28T22:30:47.536751,Entertainment
Walmart,Walmart.com purchase,4618.43,2025-04-13T00:16:58.536751,Groceries
Walmart,Walmart online order 279,4935.27,2025-05-10T07:10:01.536751,Groceries
BigBasket,BigBasket.com purchase,273.4,2024-12-05T18:39:29.536751,Groceries
Zomato,Zomato POS 872,4146.35,2025-05-22T10:50:27.536751,Food
Flipkart,Flipkart.com purchase,3420.45,2025-01-31T02:49:29.536751,Shopping
Swiggy,Swiggy PAYMENT,3060.46,2025-05-09T01:58:27.536751,Food
Starbucks,Starbucks PAYMENT,4763.6,2024-11-23T16:39:16.536751,Food
Netflix,Netflix.com purchase,2876.32,2025-04-15T00:38:39.536751,Entertainment
Flipkart,Flipkart - Online shopping Store #5935,3610.85,2025-07-10T16:49:03.536751,Shopping
Starbucks,Starbucks.com purchase,400.76,2025-07-10T09:30:29.536751,Food
Dominos,Dominos online order 894,4448.93,2025-11-10T22:11:48.536751,Food
Paytm Mall,Paytm Mall online order 513,4896.79,2025-11-17T07:41:06.536751,Shopping
Uber,Uber online order 366,1246.76,2025-03-06T01:38:28.536751,Travel
Walmart,Walmart.com purchase,986.5,2025-10-12T20:38:02.536751,Groceries
Uber,Uber online order 846,1714.34,2025-02-14T02:57:23.536751,Travel
Paytm Mall,Paytm Mall PAYMENT,3143.44,2025-03-28T16:10:31.536751,Shopping
HP Petrol,HP Petrol online order 527,1061.51,2025-03-18T06:12:02.536751,Fuel
Paytm Mall,Paytm Mall.com purchase,3904.39,2025-11-21T11:01:04.536751,Shopping
Amazon,Amazon.com purchase,4653.24,2024-12-05T10:31:48.536751,Shopping
Paytm Mall,Paytm Mall POS 119,4072.61,2025-06-02T18:10:41.536751,Shopping
Shell,Shell online order 279,4584.1,2025-08-13T23:20:38.536751,Fuel
Shell,Shell POS 266,3219.07,2025-06-16T23:49:23.536751,Fuel
Dominos,Dominos POS 941,3903.97,2025-10-28T05:27:44.536751,Food
Zomato,Zomato PAYMENT,1358.1,2025-07-19T15:01:21.536751,Food
Netflix,Netflix - Streaming subscription Store #9890,3247.32,2025-09-27T19:49:24.536751,Entertainment
Dominos,Dominos.com purchase,424.23,2025-03-16T18:17:21.536751,Food
Amazon,Amazon PAYMENT,776.5,2025-07-10T07:57:54.536751,Shopping
Dominos,Dominos online order 534,1785.34,2025-08-23T05:57:51.536751,Food
Shell,Shell - Fuel station Store #4209,720.64,2025-01-16T21:50:59.536751,Fuel
Walmart,Walmart PAYMENT,4980.97,2025-03-29T10:53:45.536751,Groceries
Amazon,Amazon PAYMENT,3690.07,2025-11-04T12:11:24.536751,Shopping
BigBasket,BigBasket - Grocery order Store #504,3760.98,2025-05-03T00:16:40.536751,Groceries
Zomato,Zomato - Food delivery Store #4024,3495.65,2025-02-27T11:05:23.536751,Food
Paytm Mall,Paytm Mall Online shopping,145.36,2024-11-22T09:26:36.536751,Shopping
Flipkart,Flipkart online order 959,1471.52,2025-10-10T12:23:13.536751,Shopping
Paytm Mall,Paytm Mall.com purchase,3802.71,2024-12-28T05:53:42.536751,Shopping
Starbucks,Starbucks POS 126,1936.93,2025-05-22T21:42:43.536751,Food
Netflix,Netflix.com purchase,3796.28,2025-06-12T16:26:17.536751,Entertainment
Shell,Shell online order 458,3759.9,2025-01-13T11:10:41.536751,Fuel
Paytm Mall,Paytm Mall POS 156,3451.84,2024-12-05T18:35:17.536751,Shopping
BigBasket,BigBasket.com purchase,497.09,2025-02-24T14:53:35.536751,Groceries
Swiggy,Swiggy PAYMENT,926.23,2025-07-17T06:41:41.536751,Food
Starbucks,Starbucks Coffee and snacks,3897.19,2025-01-21T02:40:00.536751,Food
Swiggy,Swiggy Food delivery,3073.15,2025-05-12T11:43:41.536751,Food
Uber,Uber online order 54,1947.18,2024-11-22T21:18:17.536751,Travel
Amazon,Amazon PAYMENT,3745.68,2025-03-22T02:00:03.536751,Shopping
Uber,Uber.com purchase,1352.19,2025-07-19T14:04:10.536751,Travel
Netflix,Netflix PAYMENT,4674.21,2025-01-14T18:36:49.536751,Entertainment
Netflix,Netflix - Streaming subscription Store #557,1536.11,2025-07-23T00:07:11.536751,Entertainment
Netflix,Netflix - Streaming subscription Store #8359,909.41,2025-07-08T21:39:18.536751,Entertainment
Swiggy,Swiggy Food delivery,733.05,2025-02-02T00:37:26.536751,Food
Dominos,Dominos Pizza restaurant,4323.16,2025-04-12T11:40:57.536751,Food
Walmart,Walmart Grocery store,1595.21,2025-10-16T20:48:00.536751,Groceries
Swiggy,Swiggy PAYMENT,4389.76,2025-05-05T07:13:35.536751,Food
Shell,Shell online order 26,3039.96,2025-05-05T14:53:45.536751,Fuel
Swiggy,Swiggy PAYMENT,1438.37,2025-01-31T00:20:25.536751,Food
Shell,Shell - Fuel station Store #4953,1201.08,2025-02-21T21:58:39.536751,Fuel
Uber,Uber Cab ride,662.01,2024-12-04T13:07:37.536751,Travel
Walmart,Walmart online order 38,4442.61,2025-05-29T06:49:40.536751,Groceries
Uber,Uber POS 722,2784.3,2025-06-13T18:40:00.536751,Travel
Zomato,Zomato - Food delivery Store #8992,4790.24,2025-04-10T01:14:18.536751,Food
Flipkart,Flipkart Online shopping,3251.12,2025-04-14T03:02:08.536751,Shopping
Walmart,Walmart POS 591,342.03,2025-11-19T14:21:48.536751,Groceries
Netflix,Netflix PAYMENT,2457.13,2025-05-03T00:58:14.536751,Entertainment
BigBasket,BigBasket Grocery order,900.0,2025-04-05T12:21:30.536751,Groceries
Uber,Uber Cab ride,4560.76,2025-01-03T11:18:43.536751,Travel
Netflix,Netflix POS 545,2764.6,2025-10-20T23:43:55.536751,Entertainment
Amazon,Amazon Online shopping,953.82,2025-01-26T04:22:09.536751,Shopping
Flipkart,Flipkart PAYMENT,1641.46,2025-10-17T07:19:07.536751,Shopping
Shell,Shell Fuel station,3657.34,2025-08-10T05:19:52.536751,Fuel
HP Petrol,HP Petrol Fuel station,4163.42,2025-08-17T04:28:47.536751,Fuel
Uber,Uber - Cab ride Store #4853,1442.69,2025-03-30T15:18:16.536751,Travel
Flipkart,Flipkart - Online shopping Store #8173,4590.9,2025-04-14T23:22:52.536751,Shopping
HP Petrol,HP Petrol Fuel station,2764.76,2025-08-09T05:26:32.536751,Fuel
Dominos,Dominos online order 506,1039.8,2025-03-05T13:56:31.536751,Food
Paytm Mall,Paytm Mall - Online shopping Store #3121,551.51,2025-08-14T20:16:17.536751,Shopping
Flipkart,Flipkart.com purchase,874.53,2025-10-29T10:10:45.536751,Shopping
HP Petrol,HP Petrol online order 609,2074.39,2025-04-16T08:39:13.536751,Fuel
Dominos,Dominos POS 385,2688.84,2025-09-22T13:36:19.536751,Food
Amazon,Amazon - Online shopping Store #1622,3102.26,2025-11-02T11:58:06.536751,Shopping
BigBasket,BigBasket PAYMENT,16.66,2025-04-15T05:10:55.536751,Groceries
Netflix,Netflix PAYMENT,1865.77,2025-05-02T01:21:40.536751,Entertainment
Zomato,Zomato online order 124,3731.95,2025-04-16T19:52:27.536751,Food
Dominos,Dominos online order 703,4068.24,2025-06-13T09:39:10.536751,Food
Amazon,Amazon POS 707,4294.22,2025-04-17T21:20:45.536751,Shopping
Shell,Shell.com purchase,2344.65,2025-01-31T05:11:07.536751,Fuel
Amazon,Amazon PAYMENT,3065.17,2025-07-25T20:35:30.536751,Shopping
Zomato,Zomato PAYMENT,3894.33,2025-06-27T16:09:18.536751,Food
Netflix,Netflix online order 375,2027.29,2025-11-12T23:41:14.536751,Entertainment
Netflix,Netflix Streaming subscription,4991.3,2025-04-29T13:37:04.536751,Entertainment
HP Petrol,HP Petrol Fuel station,2172.75,2025-08-24T00:42:28.536751,Fuel
Uber,Uber online order 991,1711.2,2025-10-30T06:30:25.536751,Travel
Amazon,Amazon POS 604,3430.63,2025-06-28T06:17:25.536751,Shopping
Paytm Mall,Paytm Mall POS 643,1917.65,2025-11-17T19:02:47.536751,Shopping
Uber,Uber POS 900,846.73,2025-02-14T04:05:15.536751,Travel
Paytm Mall,Paytm Mall Online shopping,3709.64,2025-08-11T09:41:13.536751,Shopping
HP Petrol,HP Petrol - Fuel station Store #489,4121.36,2025-03-27T15:13:54.536751,Fuel
HP Petrol,HP Petrol - Fuel station Store #7472,4482.31,2025-07-18T23:26:41.536751,Fuel
Paytm Mall,Paytm Mall Online shopping,934.99,2024-11-24T16:08:55.536751,Shopping
Amazon,Amazon - Online shopping Store #4471,607.06,2025-11-19T13:11:20.536751,Shopping
Walmart,Walmart PAYMENT,4941.89,2025-10-06T01:07:03.536751,Groceries
Dominos,Dominos - Pizza restaurant Store #5256,238.58,2025-03-18T15:59:28.536751,Food
Flipkart,Flipkart - Online shopping Store #9524,3954.38,2025-10-10T14:36:08.536751,Shopping
Netflix,Netflix Streaming subscription,3702.58,2025-06-10T15:39:54.536751,Entertainment
Starbucks,Starbucks Coffee and snacks,538.07,2024-12-11T12:36:36.536751,Food
Zomato,Zomato.com purchase,2692.35,2025-05-06T17:12:59.536751,Food
Amazon,Amazon PAYMENT,1656.24,2025-11-01T12:17:27.536751,Shopping
Zomato,Zomato online order 882,2661.16,2024-12-17T00:45:28.536751,Food
Uber,Uber PAYMENT,3038.26,2024-12-01T14:02:12.536751,Travel
Paytm Mall,Paytm Mall POS 837,1809.77,2025-06-17T00:50:21.536751,Shopping
Netflix,Netflix - Streaming subscription Store #7625,1181.0,2025-06-30T07:33:40.536751,Entertainment
BigBasket,BigBasket PAYMENT,4820.96,2025-04-18T02:19:15.536751,Groceries
Zomato,Zomato online order 553,1634.05,2024-12-21T02:59:09.536751,Food
Netflix,Netflix - Streaming subscription Store #342,907.3,2025-09-01T00:10:48.536751,Entertainment
Netflix,Netflix PAYMENT,1611.36,2025-07-20T16:16:38.536751,Entertainment
Netflix,Netflix online order 223,2118.15,2025-04-07T18:23:22.536751,Entertainment
Swiggy,Swiggy POS 760,4050.17,2025-02-11T03:18:48.536751,Food
Swiggy,Swiggy online order 565,4101.11,2025-04-27T09:28:11.536751,Food
Uber,Uber POS 105,2468.22,2024-12-02T21:18:34.536751,Travel
HP Petrol,HP Petrol Fuel station,2059.62,2025-11-18T16:43:26.536751,Fuel
Dominos,Dominos - Pizza restaurant Store #9477,4241.0,2024-12-17T13:35:58.536751,Food
Amazon,Amazon POS 472,4616.68,2025-06-10T05:42:56.536751,Shopping
Dominos,Dominos - Pizza restaurant Store #2432,1351.76,2025-01-07T10:38:03.536751,Food
BigBasket,BigBasket PAYMENT,3062.58,2025-03-27T02:06:03.536751,Groceries
Netflix,Netflix PAYMENT,372.18,2025-01-28T14:17:41.536751,Entertainment
Shell,Shell Fuel station,4857.63,2025-11-08T06:37:28.536751,Fuel
Amazon,Amazon PAYMENT,4175.24,2025-11-07T00:18:29.536751,Shopping
BigBasket,BigBasket Grocery order,4983.33,2025-06-17T16:11:36.536751,Groceries
BigBasket,BigBasket online order 444,107.39,2025-07-24T10:11:09.536751,Groceries
Shell,Shell POS 499,4145.24,2025-03-11T09:44:59.536751,Fuel
Walmart,Walmart POS 253,3232.84,2025-09-08T22:52:07.536751,Groceries
Zomato,Zomato POS 830,3853.59,2025-03-28T18:13:38.536751,Food
Amazon,Amazon online order 620,3415.98,2024-12-09T03:05:39.536751,Shopping
Walmart,Walmart - Grocery store Store #7014,3719.22,2025-10-26T23:09:57.536751,Groceries
Amazon,Amazon PAYMENT,2605.33,2025-03-26T03:55:01.536751,Shopping
Dominos,Dominos - Pizza restaurant Store #9440,225.77,2025-03-04T03:12:26.536751,Food
BigBasket,BigBasket.com purchase,4438.57,2025-02-05T08:58:13.536751,Groceries
Starbucks,Starbucks PAYMENT,3451.11,2025-04-07T14:40:51.536751,Food
Shell,Shell POS 794,4591.88,2024-12-25T05:02:44.536751,Fuel
Zomato,Zomato - Food delivery Store #2900,813.44,2025-08-02T17:02:53.536751,Food
Starbucks,Starbucks - Coffee and snacks Store #5982,3732.72,2025-11-11T20:32:49.536751,Food
Swiggy,Swiggy PAYMENT,4105.33,2025-06-04T15:00:17.536751,Food
Amazon,Amazon online order 735,476.25,2024-12-22T20:42:37.536751,Shopping
BigBasket,BigBasket POS 665,2235.74,2024-12-23T17:39:13.536751,Groceries
Zomato,Zomato POS 972,2968.56,2025-03-19T17:44:33.536751,Food
Zomato,Zomato - Food delivery Store #9309,3455.42,2025-05-20T13:01:20.536751,Food
Netflix,Netflix POS 523,4050.57,2025-09-12T14:08:32.536751,Entertainment
Walmart,Walmart POS 787,2112.7,2025-07-27T05:42:10.536751,Groceries
Amazon,Amazon - Online shopping Store #540,2600.08,2025-07-08T03:32:29.536751,Shopping
Uber,Uber - Cab ride Store #3996,319.26,2025-04-16T04:44:02.536751,Travel
Shell,Shell Fuel station,3277.56,2025-02-26T09:36:10.536751,Fuel
Starbucks,Starbucks - Coffee and snacks Store #8517,4149.54,2025-11-11T08:40:05.536751,Food
Shell,Shell.com purchase,186.83,2025-10-30T15:08:59.536751,Fuel
Zomato,Zomato Food delivery,2719.37,2025-04-19T01:47:12.536751,Food
Flipkart,Flipkart online order 223,4696.92,2025-08-22T14:29:03.536751,Shopping
Uber,Uber POS 613,1033.42,2025-08-24T04:34:56.536751,Travel
HP Petrol,HP Petrol PAYMENT,3816.59,2025-05-31T07:00:28.536751,Fuel
Paytm Mall,Paytm Mall.com purchase,4107.75,2025-09-24T05:55:17.536751,Shopping
HP Petrol,HP Petrol Fuel station,1523.46,2024-12-12T11:24:51.536751,Fuel
HP Petrol,HP Petrol.com purchase,3343.59,2025-02-25T18:30:24.536751,Fuel
Flipkart,Flipkart.com purchase,2496.55,2025-05-24T22:46:59.536751,Shopping
Paytm Mall,Paytm Mall.com purchase,3680.26,2025-03-03T05:43:02.536751,Shopping
Netflix,Netflix POS 531,2248.0,2025-08-30T21:01:23.536751,Entertainment
Uber,Uber.com purchase,3564.92,2025-04-19T08:33:37.536751,Travel
Shell,Shell online order 923,1363.53,2025-03-22T07:51:07.536751,Fuel
Flipkart,Flipkart Online shopping,975.22,2024-12-14T02:20:43.536751,Shopping
Shell,Shell Fuel station,3698.37,2025-09-24T03:55:20.536751,Fuel
Swiggy,Swiggy - Food delivery Store #6755,4971.26,2025-02-22T00:49:11.536751,Food
Dominos,Dominos.com purchase,4622.31,2025-07-12T01:20:29.536751,Food
Swiggy,Swiggy POS 401,3095.69,2024-12-04T00:37:10.536751,Food
HP Petrol,HP Petrol - Fuel station Store #191,4957.39,2025-09-18T07:25:40.536751,Fuel
Starbucks,Starbucks.com purchase,1448.56,2025-11-04T21:54:36.536751,Food
Walmart,Walmart PAYMENT,4293.93,2025-05-24T23:16:38.536751,Groceries
Zomato,Zomato POS 534,3928.99,2025-04-22T17:09:32.536751,Food
Flipkart,Flipkart online order 270,902.73,2025-05-21T07:17:00.536751,Shopping
Netflix,Netflix.com purchase,3932.47,2025-06-26T21:13:34.536751,Entertainment
Starbucks,Starbucks - Coffee and snacks Store #7755,1915.43,2024-12-26T11:11:18.536751,Food
Zomato,Zomato online order 995,729.82,2025-09-28T19:24:07.536751,Food
Amazon,Amazon Online shopping,1276.66,2025-10-03T03:41:19.536751,Shopping
Flipkart,Flipkart online order 135,2197.68,2025-02-24T03:22:11.536751,Shopping
Uber,Uber POS 144,3262.93,2024-11-26T04:05:38.536751,Travel
Netflix,Netflix Streaming subscription,409.77,2024-12-14T20:27:29.536751,Entertainment
BigBasket,BigBasket online order 336,4078.6,2024-12-16T16:41:28.536751,Groceries
HP Petrol,HP Petrol Fuel station,2383.8,2025-06-09T23:43:02.536751,Fuel
Flipkart,Flipkart online order 744,4196.36,2025-06-28T19:43:41.536751,Shopping
Flipkart,Flipkart POS 980,2799.13,2025-05-17T05:40:51.536751,Shopping
Uber,Uber Cab ride,3599.45,2025-02-25T04:07:19.536751,Travel
Paytm Mall,Paytm Mall Online shopping,3667.48,2025-02-20T00:46:42.536751,Shopping
BigBasket,BigBasket online order 904,2692.93,2025-01-17T03:52:06.536751,Groceries
Zomato,Zomato online order 560,293.09,2025-03-28T12:15:50.536751,Food
HP Petrol,HP Petrol online order 606,2013.59,2025-10-25T18:13:46.536751,Fuel
Walmart,Walmart - Grocery store Store #5206,419.11,2025-11-03T17:29:03.536751,Groceries
Uber,Uber POS 585,1575.9,2024-12-31T12:47:39.536751,Travel
HP Petrol,HP Petrol online order 358,736.55,2025-02-17T22:21:54.536751,Fuel
Uber,Uber.com purchase,84.4,2025-03-28T00:09:51.536751,Travel
Walmart,Walmart - Grocery store Store #6230,1060.45,2025-05-02T17:03:42.536751,Groceries
Walmart,Walmart PAYMENT,2638.06,2025-01-12T23:57:37.536751,Groceries
Shell,Shell online order 621,343.3,2025-06-12T02:35:43.536751,Fuel
Swiggy,Swiggy.com purchase,436.2,2025-04-05T19:58:43.536751,Food
BigBasket,BigBasket.com purchase,1392.77,2025-01-09T19:31:09.536751,Groceries
Netflix,Netflix.com purchase,551.09,2025-04-05T11:00:55.536751,Entertainment
Zomato,Zomato PAYMENT,3152.23,2025-01-25T08:24:03.536751,Food
Shell,Shell PAYMENT,2002.53,2025-03-01T13:59:05.536751,Fuel
Shell,Shell.com purchase,1943.51,2025-08-01T01:38:50.536751,Fuel
Shell,Shell Fuel station,4981.86,2025-01-21T03:09:31.536751,Fuel
Zomato,Zomato online order 22,3276.57,2025-11-16T22:25:23.536751,Food
Amazon,Amazon PAYMENT,3279.61,2025-01-13T19:53:06.536751,Shopping
Zomato,Zomato.com purchase,4651.45,2025-09-01T16:11:49.536751,Food
Swiggy,Swiggy Food delivery,3543.66,2024-12-21T02:27:30.536751,Food
Walmart,Walmart Grocery store,3183.31,2025-07-06T03:22:03.536751,Groceries
Flipkart,Flipkart PAYMENT,4305.99,2025-08-13T07:29:24.536751,Shopping
Shell,Shell POS 262,4593.06,2025-11-07T06:38:06.536751,Fuel
Starbucks,Starbucks PAYMENT,4007.26,2024-12-23T14:18:43.536751,Food
HP Petrol,HP Petrol online order 636,312.15,2025-09-28T08:08:03.536751,Fuel
Dominos,Dominos online order 214,2499.67,2025-02-15T22:16:36.536751,Food
HP Petrol,HP Petrol.com purchase,3528.9,2025-08-01T14:25:26.536751,Fuel
Shell,Shell PAYMENT,816.62,2024-12-26T19:09:28.536751,Fuel
BigBasket,BigBasket PAYMENT,2798.85,2025-08-21T04:08:11.536751,Groceries
Flipkart,Flipkart PAYMENT,4477.49,2025-02-19T22:48:46.536751,Shopping
Dominos,Dominos POS 146,3306.68,2025-05-17T10:20:23.536751,Food
BigBasket,BigBasket online order 160,928.04,2025-01-17T09:43:13.536751,Groceries
Paytm Mall,Paytm Mall POS 940,853.11,2025-02-05T11:01:35.536751,Shopping
Uber,Uber PAYMENT,449.5,2025-04-02T20:25:57.536751,Travel
Paytm Mall,Paytm Mall Online shopping,3745.52,2025-03-21T16:28:08.536751,Shopping
Amazon,Amazon PAYMENT,2439.27,2025-07-06T02:29:10.536751,Shopping
Walmart,Walmart PAYMENT,1472.73,2025-03-15T11:28:28.536751,Groceries
BigBasket,BigBasket - Grocery order Store #3349,2558.23,2025-04-26T21:14:35.536751,Groceries
Swiggy,Swiggy - Food delivery Store #3814,3471.29,2024-12-07T07:03:49.536751,Food
Starbucks,Starbucks online order 252,2156.38,2025-02-05T05:53:13.536751,Food
Flipkart,Flipkart PAYMENT,2454.47,2025-07-23T18:19:35.536751,Shopping
Starbucks,Starbucks - Coffee and snacks Store #4197,4298.54,2025-07-08T06:29:55.536751,Food
Netflix,Netflix POS 589,2629.14,2025-09-16T08:25:53.536751,Entertainment
